Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
58410405,US-20240018257-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not central.,High,No
55264664,EP-4321171-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
40796111,US-20240050632-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
71409570,AU-2020297422-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 10-item generic chemotherapeutic-agent list; not singled out.,Medium,No
73139458,EP-4349413-A2,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,"Claims and description specifically address reversing refractoriness/resistance to a defined 3-drug standard-of-care AML list (azacitidine, decitabine, cytarabine); description explicitly discusses low-dose cytarabine as a named frontline AML treatment the invention aims to improve upon.",High,No
39315133,US-11958855-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic therapeutic-agent Markush list; not central.,High,No
74759272,AU-2021389027-A9,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic cytotoxic-drug list for albumin-nanoparticle payloads; not singled out.,Medium,No
73043291,EP-4190173-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic antimetabolite class list; not central.,High,No
58518368,NZ-742480-A,Cytarabine,Indirectly Relevant,No,No,No,No,No,No,Yes,No,No,,"The invention is specifically about cytidine analogs as a drug class, with cytarabine among ~15 named analogs each individually described structurally (including elaidic-acid cytarabine and N4-octadecyl-cytarabine derivatives); thematically central to a cytidine-analog-focused patent, not generic combination-therapy background.",Medium,Yes
67253932,US-20240301083-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
57326428,MA-55046-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic antimetabolite-drug list; not central.,High,No
59363277,EP-4086250-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but broad multi-category radiosensitizer/chemotherapy Markush list; not singled out.,High,No
66625434,US-12187743-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
73289478,EP-4524131-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
54241267,US-20250145617-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
56740579,IL-298041-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 18 narrows the chemotherapeutic agent combinable with the claimed recombinant antibody to a short 4-item list (cytarabine, an anthracycline, histamine dihydrochloride, interleukin 2); more specific than generic background.",Medium,Yes
75436743,US-12350310-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~15-item generic chemotherapeutic-agent list; not singled out.,Medium,No
60992891,EP-3487882-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim narrows the chemotherapeutic agent to a short 4-item list (cytarabine, an anthracycline, histamine dihydrochloride, interleukin 2), matching the pattern in related family IL-298041-B1; more specific than generic background.",Medium,Yes
66819957,EP-4600271-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but still broad multi-category antimetabolite Markush list; not singled out.,High,No
78725617,EP-4232463-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 6-item nucleoside-analog sub-category of a longer multi-class chemotherapy list; not singled out.,Medium,No
62976077,US-20250276084-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic pyrimidine-analog Markush list; not central.,High,No
66625250,US-20250353829-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
69104399,AU-2025259981-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent list (with OCR-duplicated text); not central.,Medium,No
92746324,EP-4663688-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
pub:AU-722912-C,AU-722912-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine HCl appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
pub:HK-1013259-B,HK-1013259-B,Cytarabine,Directly Relevant,No,No,Yes,No,No,No,No,No,No,,Claim 7 specifically narrows the anti-tumor drug in the claimed targeted-delivery-system composition to cytarabine; description discusses cytarabine's schedule-dependent pharmacology at length as motivation for the invention.,High,No
pub:IN-2004MN00606-A,IN-2004MN00606-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
27364921,CA-2278106-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/nucleoside Markush list; not a specifically claimed or central embodiment.,High,No
pub:HK-1080868-A,HK-1080868-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/nucleoside Markush list; not a specifically claimed or central embodiment.,High,No
pub:HK-1024876-B,HK-1024876-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/nucleoside Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-2007DN00456-A,IN-2007DN00456-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/nucleoside Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-2005DN05240-A,IN-2005DN05240-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/nucleoside Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-2008MN00298-A,IN-2008MN00298-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
pub:IN-2009KN01558-A,IN-2009KN01558-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~15-item generic drug list as one dependent-claim option; not singled out.,Medium,No
pub:IN-2008MN01121-A,IN-2008MN01121-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic pharmacologically-active-substance Markush list; not central.,High,No
pub:IN-2008DN05980-A,IN-2008DN05980-A,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 73 narrows the ""pyrimidine analog"" antimetabolite component to a short 5-item list (5-fluorouracil, floxuridine, capecitabine, gemcitabine, cytarabine) within a structured multi-level antimetabolite claim; more specific than generic background.",Medium,Yes
pub:IN-2007CN04748-A,IN-2007CN04748-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic antimetabolite category list (structured multi-category claim); not singled out.,Medium,No
pub:IN-2009DN02008-A,IN-2009DN02008-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic pyrimidine-analog Markush list; not central.,High,No
pub:IN-2004DN03885-A,IN-2004DN03885-A,Cytarabine,Directly Relevant,No,Yes,Yes,No,No,No,No,No,No,,"Claim 28 and the description repeatedly discuss cytarabine as a specifically named, central example anticancer active principle for the claimed stealth lipid nanocapsule / liposomal drug-delivery invention (""especially advantageous for anticancer agents which are hydrophilic in nature, such as cytarabine"").",High,No
pub:IN-2009CN05705-A,IN-2009CN05705-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not central.,High,No
pub:IN-2003DN00532-A,IN-2003DN00532-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but still broad multi-category antimetabolite Markush list; not singled out.,High,No
39494644,HK-1139411-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic therapeutic-agent Markush list; not central.,High,No
22588754,CA-2343102-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antisense-mechanism drug Markush list; not central.,High,No
38694253,EP-2027266-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 12 narrows the ""pyrimidine analog"" antimetabolite sub-category to a short list (5-fluorouracil, capecitabine, cytosine arabinoside/cytarabine, gemcitabine) within a structured multi-category folic-acid/pyrimidine/purine antagonist claim; more specific than generic background.",Medium,Yes
pub:IN-2010CN07116-A,IN-2010CN07116-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but broad multi-category antimetabolite Markush list; not singled out.,High,No
pub:IN-250333-B,IN-250333-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
pub:HK-1158939-A,HK-1158939-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but broad multi-category antimetabolite Markush list; not singled out.,High,No
pub:IN-2011KN04897-A,IN-2011KN04897-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
pub:HK-1137352-B,HK-1137352-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-2015KN03893-A,IN-2015KN03893-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-2014CN05832-A,IN-2014CN05832-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
pub:HK-1178153-B,HK-1178153-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
pub:HK-1180333-B,HK-1180333-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/cytotoxic-agent Markush list; not a specifically claimed or central embodiment.,Medium,No
pub:IN-201647041857-A,IN-201647041857-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/cytotoxic-agent Markush list; not a specifically claimed or central embodiment.,Medium,No
pub:HK-1224577-A1,HK-1224577-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/cytotoxic-agent Markush list; not a specifically claimed or central embodiment.,Medium,No
pub:IN-286844-B,IN-286844-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/cytotoxic-agent Markush list; not a specifically claimed or central embodiment.,Medium,No
pub:IN-201627044756-A,IN-201627044756-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy/cytotoxic-agent Markush list; not a specifically claimed or central embodiment.,Medium,No
pub:IN-201717027312-A,IN-201717027312-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-201717026559-A,IN-201717026559-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-201827001916-A,IN-201827001916-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-201817005054-A,IN-201817005054-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-313360-B,IN-313360-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:HK-1206752-B,HK-1206752-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:GC-0010744-A,GC-0010744-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-201948028926-A,IN-201948028926-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-327237-B,IN-327237-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:IN-329550-B,IN-329550-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
pub:NZ-756328-B2,NZ-756328-B2,Cytarabine,Incidental Mention,,,,,,,,,,,"Nucleic acids encoding human antibodies to sialyl-Lewisa; cytarabine named only within a long generic chemotherapy-agent list in a dependent claim ('doxorubicin, daunorubicin, methotrexate, ... cytarabine, 5-fluorouracil and decarbazine...').",High,No
pub:HK-40012895-A,HK-40012895-A,Cytarabine,Incidental Mention,,,,,,,,,,,Immunogenic arginase peptides; cytarabine one of 30+ agents in a generic 'additional cancer therapy' list (also in FR translation).,High,No
pub:IN-202048008158-A,IN-202048008158-A,Cytarabine,Incidental Mention,,,,,,,,,,,Integrin receptor antagonists; cytarabine one of 20+ agents in a generic combination-chemotherapy list.,High,No
pub:IN-349333-B,IN-349333-B,Cytarabine,Incidental Mention,,,,,,,,,,,Pharmaceutical composition for liver cancer; cytarabine one of 40+ agents in a long generic antineoplastic list.,High,No
pub:IN-344129-B,IN-344129-B,Cytarabine,Incidental Mention,,,,,,,,,,,Pharmaceutical composition for cancer treatment; cytarabine one of 40+ agents in the same long generic antineoplastic list as IN-349333-B.,High,No
pub:HK-40026962-A,HK-40026962-A,Cytarabine,Incidental Mention,,,,,,,,,,,Compositions/methods for inhibiting arginase activity; cytarabine one of 50+ agents in a long generic chemotherapeutic list (EN+FR).,High,No
pub:HK-40026838-A,HK-40026838-A,Cytarabine,Incidental Mention,,,,,,,,,,,LSD1 inhibitor combination therapy; cytarabine one of 40+ agents in a long generic chemo-agent list.,High,No
pub:HK-40039447-A,HK-40039447-A,Cytarabine,Indirectly Relevant,,,,Yes,,,,,,,"Bispecific antibody for use claim 15: 'the chemotherapeutic agent is cytarabine, an anthracycline, histamine dihydrochloride, or interleukin 2' — short 4-item structured combination-therapy list, not a long generic Markush drug catalog.",Medium,Yes
pub:IN-359162-B,IN-359162-B,Cytarabine,Incidental Mention,,,,,,,,,,,"Bispecific CD33/CD3 binding proteins for AML; cytarabine one of ~15 agents in a generic combination-agent list ('cytarabine, azacitidine, decitabine, anthracycline, fludarabine, clofarabine, cladribine, nelarabine, methotrexate, bortezomib, carfilzomib, melphalan, ibrutinib, thalidomide, lenalidomide').",High,No
pub:HK-40041458-A,HK-40041458-A,Cytarabine,Incidental Mention,,,,,,,,,,,Protein kinase inhibitor combination claim; cytarabine one of 30+ agents in a long generic chemotherapeutic-class list.,High,No
pub:IN-202118050539-A,IN-202118050539-A,Cytarabine,Incidental Mention,,,,,,,,,,,5'-nucleotidase ecto modulators; cytarabine one of 15+ agents in a long generic antimetabolite/chemotherapy list.,High,No
pub:IN-202247059711-A,IN-202247059711-A,Cytarabine,Incidental Mention,,,,,,,,,,,Cyclophilin inhibitors; cytarabine one of 15+ agents in a long generic chemotherapy-class list.,High,No
pub:HK-40064591-A,HK-40064591-A,Cytarabine,Incidental Mention,,,,,,,,,,,Adenovirus + chemotherapeutic combination; cytarabine one of 30+ agents in a long generic agent list.,High,No
pub:HK-40079362-A,HK-40079362-A,Cytarabine,Incidental Mention,,,,,,,,,,,Anti-VISTA antibodies; cytarabine one of 50+ agents in a long generic chemotherapy list.,High,No
pub:HK-40000190-B,HK-40000190-B,Cytarabine,Incidental Mention,,,,,,,,,,,Substituted dihydroimidazoquinazoline derivatives; cytarabine one of 30+ agents in a long generic combination-agent list.,High,No
pub:HK-40093304-A,HK-40093304-A,Cytarabine,Incidental Mention,,,,,,,,,,,PIM kinase inhibitor combination claim; cytarabine one of 40+ agents in a long generic chemotherapy list.,High,No
pub:IN-202218018685-A,IN-202218018685-A,Cytarabine,Incidental Mention,,,,,,,,,,,Fibroblast regenerative activity; cytarabine one of 10+ agents in a generic pyrimidine-analog sub-list within a much longer overall drug list.,High,No
pub:ID-P202305753-A,ID-P202305753-A,Cytarabine,Indirectly Relevant,,,,Yes,,,,,,,"Serotonin 1B receptor modulator; claim recites combination with 'chemotherapy drug selected from Vincristine, Daunorubicin, Cytarabine, 6-mercaptopurine, Metotreksate, Cyclophosphamida, Prednisone, Deksametasone, Nelarabine' — a short (9-item), ALL/leukemia-specific structured combination list, not an open-ended generic Markush catalog.",Medium,Yes
pub:IN-202318030481-A,IN-202318030481-A,Cytarabine,Indirectly Relevant,,,,Yes,,,,,,,"Pharmaceutical composition patent; claim text lists a short 6-item antimetabolite class ('fluorouracil, methotrexate, cytarabine, mecaptopurine, thioguanine, and gemcitabine') with cytarabine given its own descriptive paragraph (AraC, mechanism of action) — more substantive treatment than a bare Markush entry, but still class-background rather than a composition narrowed to cytarabine specifically.",Medium,Yes
pub:HK-40033024-B,HK-40033024-B,Cytarabine,Incidental Mention,,,,No,,,,,,,"Immune checkpoint inhibitor combination therapy; cytarabine one of 11 agents in a combination-agent list, with the dependent claim narrowing to temozolomide, not cytarabine (EN+FR).",High,No
pub:HK-40103987-A,HK-40103987-A,Cytarabine,Incidental Mention,,,,No,,,,,,,Immunomodulator combination claim; cytarabine one of 40+ agents in a long generic chemotherapy list.,High,No
pub:NZ-732753-B2,NZ-732753-B2,Cytarabine,Indirectly Relevant,,,,Yes,,,,,,,"Anti-CD38 antibodies for AML treatment; claim 1 requires 'the subject has been treated with idarubicin, cytarabine, hydroxyurea, or any combination thereof' (3-item list) and claim 15 narrows second agent to 'all-trans retinoic acid, cytarabine, decitabine or doxorubicin' (4-item list) — short, AML-specific structured combination options, not a generic Markush catalog.",Medium,Yes
pub:HK-40045137-B,HK-40045137-B,Cytarabine,Incidental Mention,,,,No,,,,,,,SMAD3 inhibitor combination claim; cytarabine one of 30+ agents in a long generic chemotherapy list.,High,No
pub:IN-566790-B,IN-566790-B,Cytarabine,Incidental Mention,,,,No,,,,,,,Nano/microparticle drug-delivery platform; cytarabine one of 50+ actives spanning many unrelated drug classes in a long alphabetical list.,High,No
pub:HK-40121299-A,HK-40121299-A,Cytarabine,Incidental Mention,,,,,,,,,,,CD3/CD20 bispecific dosing strategy for CRS mitigation; cytarabine one of 20+ agents in a generic lymphoma-chemotherapy regimen list.,High,No
pub:HK-1245328-B,HK-1245328-B,Cytarabine,Uncertain,,,,,,,,,,,"Anti-human transferrin receptor antibody (BBB-permeating); claims+description could not be retrieved after 6 repeated attempts (persistent 'MCP server session expired' errors specific to this record, bibonly=true succeeded but omits claims/description). Flagged rather than classified from title/abstract alone, per protocol.",Low,Yes
