Family_ID,Publication_Numbers,Compound,Relevance_Class,Therapeutic_Application,Formulation,Drug_Delivery,Combination_Therapy,Diagnostic_Application,Manufacturing,Chemical_Modification,Conjugation,Purification_Isolation,Other_Application,Evidence,Confidence,Human_Review
71946919,MY-210427-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 10-item generic antimetabolite list as one dependent-claim option; not singled out.,High,No
63684608,US-20190077801-A1,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,Dependent claim 77 specifically narrows the additional pharmaceutically active compound to cytarabine alone (combined with the claimed carfilzomib-combination compound); cytarabine is the specifically claimed embodiment.,High,No
11382684,HU-P0200714-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears twice in very long generic antitumor-agent and antiviral-agent Markush lists (Hungarian-language patent); not central.,High,No
52589819,TW-I741478-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list (Chinese-language patent); not central.,High,No
52478098,US-20200308277-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears within a 12-item chemotherapeutic-agent list (including related cytarabine derivatives CPX-351 and elacytarabine) as one combination option for an antibody-molecule therapy; not singled out despite thematic proximity.,Medium,No
57472102,EP-4141002-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
49161781,CN-109053595-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list (Chinese-language patent); not central.,High,No
37035343,EP-1928872-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but still broad multi-category antimetabolite Markush list (pyrimidine/purine/folic-acid antagonists); not singled out.,High,No
22297915,US-6531477-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
52595463,AU-2019204244-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
41066724,US-20150087630-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
32966445,US-20040235829-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
66429535,EP-4566675-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
59851028,CA-3015847-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
47048993,US-9663523-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (20+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
62488735,EP-3551625-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
44063190,EP-2696861-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but still broad multi-category antimetabolite Markush list; not singled out.,High,No
26821130,HK-1043796-A1,Cytarabine,Indirectly Relevant,No,No,No,No,No,No,Yes,No,No,,"Cytarabine is one of only ~5 named nucleoside/nucleotide drugs (with acyclovir, gemcitabine, fludarabine) each individually described receiving the same specific phosphoramidate-type prodrug structural modification at the primary hydroxyl; a real, specifically-described chemical-modification embodiment, not generic background.",Medium,Yes
45888240,US-20140302010-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
44545741,MY-185139-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
38228870,EP-1981538-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antimetabolite Markush list; not central.,High,No
42027882,EP-2343295-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
58427990,EP-3355926-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
38459678,EP-1988910-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
52302407,WO-2015095767-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
37033831,HK-1164866-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
43778175,EP-2547680-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
64998660,US-20190016713-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
52727488,AU-2015202183-C1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
37967343,EP-1940916-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long (15+) generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
40833485,CA-2721838-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic anticancer-agent Markush list; not central.,High,No
38691782,CA-2695082-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within an 8-item generic nucleoside-mimetic list as one dependent-claim option; not singled out.,Medium,No
42269326,US-8835429-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent list; not central.,High,No
7797502,EP-0912176-B1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"A structured combination claim narrows the ""anti-metabolite"" component to a short 4-item list (cytarabine, 5-fluorouracil, 6-mercaptopurine, methotrexate) as one specifically defined component of a multi-part combination regimen with the claimed formula (I) compound; more specific than generic background.",Medium,Yes
46124297,AU-2012244859-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
55349947,SG-10202103777U-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long mixed generic drug list (oncology + GI/analgesic agents); not central.,High,No
41570586,AU-2009274037-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic anticancer-agent Markush list; not central.,High,No
45888230,US-20140255392-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapeutic-agent Markush list; not central.,High,No
39765330,WO-2008113177-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine ocfosfate appears only within a very long generic prodrug/anticancer-agent Markush list; not central.,High,No
51527938,IL-298332-A,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"The description explicitly names the specific fixed ""ADE"" combination regimen (Cytarabine, Daunorubicin Hydrochloride, Etoposide) as a chemotherapy combinable with CD123-CAR T-cell immunotherapy -- a real, specifically-named combination-therapy embodiment, beyond the generic antimetabolite-class list also present.",Medium,Yes
83218684,MA-55888-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
59258383,AU-2021250978-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
40852224,CA-2721666-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
42313567,JP-6168773-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
78087464,AU-2021107217-A4,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
22860141,CA-2420673-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not central.,High,No
8237043,EP-1079840-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 7-item generic anticancer-drug list as one dependent-claim option; not singled out.,Medium,No
27033689,EP-0828481-B1,Cytarabine,Indirectly Relevant,No,Yes,Yes,No,No,No,No,No,No,,"Dependent claim 6 specifically narrows the antineoplastic drug in the claimed oral dosage composition to a short 5-item list (cytarabine, mitomycin, doxorubicin, vincristine, vinblastine); the invention is directly about the oral dosage formulation technology, making cytarabine one of few specifically claimed formulation embodiments.",Medium,Yes
29248381,US-20020188196-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
22152620,EP-1077686-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
22709017,MX-PA02009463-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
27766051,AU-2003213142-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
22088358,US-20030170234-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
21809866,EP-0909184-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
24597275,US-20030211592-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
89995266,US-6838469-B2,Cytarabine,Directly Relevant,Yes,No,No,No,No,No,No,No,No,,Dependent claim 6 specifically claims a pharmaceutical composition comprising cytarabine (or its acid addition salt) as the active antitumor substance; cytarabine is a specifically claimed embodiment (one of several parallel dependent claims each naming a different specific nucleoside analog).,High,No
34699898,CA-2546054-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antimetabolite/alkylating-agent Markush list; not central.,High,No
9930717,US-20050176715-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~15-item generic chemotherapeutic-agent list; not central.,High,No
35463475,AU-2005250484-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~15-item generic chemotherapeutic-agent list; not central.,High,No
33567529,EP-1631267-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~10-item generic antimetabolite list; not central.,High,No
23234950,US-20060069103-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
22479496,EP-1187918-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
26940539,AU-2006201271-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
29399718,HK-1081438-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
33552068,MX-PA05014078-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/antimetabolite Markush list; not a specifically claimed or central embodiment.,High,No
36955127,EP-1710256-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
37076051,US-20060251582-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
5216829,US-7138147-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
37533412,AU-2006236007-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
34397907,AU-2007201060-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
27387805,CN-1939541-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine HCl appears only within a very long generic chemotherapeutic-agent Markush list (Chinese-language patent); not central.,High,No
23110723,HK-1038512-B,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not central.,High,No
39876305,US-20070248537-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antimetabolite Markush list; not central.,High,No
26776832,IL-139934-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic pyrimidine-analog/alkylating-agent Markush list; not central.,High,No
25451864,CA-2303432-C,Cytarabine,Directly Relevant,No,Yes,Yes,No,No,Yes,No,No,No,,"Multiple dependent claims (7, 30, 53, etc.) specifically narrow the claimed liposome-loading process's biologically active agent to cytarabine; this is a liposomal cytarabine formulation/manufacturing process patent with cytarabine as the specifically claimed active agent.",High,No
36582061,MX-2007010561-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic nucleoside-analog/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
38698376,AU-2007299080-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic nucleoside-analog/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
35539415,HK-1107360-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a generic nucleoside-analog/chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
38925530,TW-200823232-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
24637247,EP-0912738-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
38742401,MY-135982-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/regimen Markush list; not a specifically claimed or central embodiment.,High,No
37295269,US-20080199506-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/regimen Markush list; not a specifically claimed or central embodiment.,High,No
22822714,IL-154044-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/regimen Markush list; not a specifically claimed or central embodiment.,High,No
39004779,US-20080274671-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/regimen Markush list; not a specifically claimed or central embodiment.,High,No
21998395,EP-2009119-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic drug/regimen Markush list; not a specifically claimed or central embodiment.,High,No
34102961,US-7482430-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
38283870,US-20090054837-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
39136042,EP-2061782-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
40352030,CA-2711606-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
37658836,US-20090306101-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
36951510,US-7638558-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/drug Markush list; not a specifically claimed or central embodiment.,High,No
40394438,FR-2934266-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/drug Markush list; not a specifically claimed or central embodiment.,High,No
39674532,US-20100076544-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/drug Markush list; not a specifically claimed or central embodiment.,High,No
34632749,EP-2168603-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/drug Markush list; not a specifically claimed or central embodiment.,High,No
22256941,EP-1104290-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy/drug Markush list; not a specifically claimed or central embodiment.,High,No
41800634,WO-2010035262-A2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
42263716,IL-174492-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
33490730,US-7709477-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
39579886,US-20100124544-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
39511117,US-20100150863-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not a specifically claimed or central embodiment.,High,No
38655640,US-7935708-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine ocfosfate appear only within a long generic anticancer-antimetabolite Markush list; not central.,High,No
39661432,US-7928202-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a ~20-item generic DNA-damaging-agent Markush list (peptide/kit invention); not central.,High,No
26246292,US-7994134-B2,Cytarabine,Indirectly Relevant,No,No,No,No,No,No,Yes,No,No,,"Dependent claim 19 defines cytarabine as one of ~12 specific substituent options for the Z1 position of the claimed chemical compound structure; a real, structurally-defined chemical-modification embodiment, not generic background prose.",Medium,Yes
23288179,CA-2463626-C,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapy Markush list; not central.,High,No
34929540,EP-1797096-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a structured but broad multi-category antimetabolite Markush list; not singled out.,High,No
39808707,EP-2136788-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic chemotherapeutic-agent Markush list; not central.,High,No
42288375,US-20110217377-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic therapeutic-agent Markush list for a polymer-matrix drug-coupling claim; not singled out.,High,No
39247683,US-8101773-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic drug-name Markush list; not central.,High,No
23082337,US-20110195046-A1,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"Claim 35-36 specifically narrows the cytotoxic agent (for a pulmonary-toxicity treatment method) to a short 5-item list (bleomycin, mitomycin, busulfan, cytarabine, methotrexate, interleukin-2); more specific than generic background.",Medium,Yes
39157918,EP-2139482-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within an 11-item generic therapeutic-agent list as one dependent-claim option (the claim's preferred narrowing is to velcade/melphalan instead); not singled out.,Medium,No
40189235,US-8101740-B2,Cytarabine,Directly Relevant,No,No,No,No,Yes,No,No,No,No,,"Claims 24-26 specifically describe a diagnostic PET-imaging method for predicting response/resistance to anticancer agents taken up via nucleoside transporters and dCK-mediated phosphorylation, narrowed to only 2 named agents: cytarabine and 2'-difluorodeoxycytidine (gemcitabine); cytarabine is one of only two specifically claimed diagnostic-relevant compounds.",High,No
45493806,CA-2806058-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and cytarabine liposomal) appear only within an extremely long alphabetized generic drug-name Markush list; not central.,High,No
22065597,EP-1030652-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a 13-item generic physiologically-active-substance list for a controlled-release process; not singled out.,Medium,No
40445540,US-8168644-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antineoplastic-agent Markush list; not central.,High,No
38655643,AU-2007244183-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine and cytarabine ocfosfate appear only within a long generic anticancer-antimetabolite Markush list; not central.,High,No
43429466,US-20120128625-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
3823543,EP-1311267-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
45507675,WO-2012089768-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
43759052,EP-2478066-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
43012515,HK-1165401-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic anti-cancer-agent Markush list; not a specifically claimed or central embodiment.,High,No
42136598,US-20130022676-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long mixed generic drug list; not central.,High,No
39364902,US-20120301431-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long generic antineoplastic-agent Markush list; not central.,High,No
44350566,CA-2832337-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a long generic antimetabolite Markush list; not central.,High,No
38996791,AU-2007281037-B2,Cytarabine,Indirectly Relevant,Yes,No,No,Yes,No,No,No,No,No,,"A structured multi-category claim narrows the ""DNA antimetabolite"" component to a short 3-item list (Ara-C/cytarabine, hydroxyurea, thioguanine) as one specifically defined component alongside other named drug-class categories; more specific than generic background.",Medium,Yes
46458548,WO-2013007273-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only within a very long mixed generic drug list; not central.,High,No
47115103,CA-2850245-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~40-item list of chemotherapeutic agents combinable with the claimed anti-PD-L1 immunotherapy; not the invention focus.,High,No
34107784,AU-2011201337-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~30-item generic anti-cancer agent list combinable with the claimed urea-derivative compound; unrelated core invention.,High,No
37073533,US-20130101680-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a list of ~20 antitumor agents usable with the claimed radiotherapy-enhancer composition; not central to the claims.,High,No
40847365,SG-188146-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long (~60+) generic chemotherapeutic list as an example payload for the claimed implantable nanoparticle product; unrelated core invention.,High,No
38287183,US-20130116432-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~35-item generic chemotherapeutic list; unrelated core invention.,High,No
38163479,EP-1963372-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long (~40+) generic cytotoxic-agent list as an optional co-administered drug in an anti-MN-antibody cancer therapy patent; unrelated core invention.,High,No
40129803,AU-2008262837-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and its ocfosfate salt) appear only in an extensive categorized anticancer-agent list for a bicycloaniline derivative compound patent; unrelated core invention.,High,No
36636946,US-8497297-B2,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a very long (~40+) generic chemotherapeutic list for dimeric IAP inhibitor compounds; unrelated core invention.,High,No
43223381,US-20130172261-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list in a patent about anti-SPARC antibodies predicting chemotherapy response; unrelated core invention.,High,No
40291143,EP-2321323-B1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a ~20-item optional-active-ingredient list for an artemisinin-dimer anticancer composition; unrelated core invention.,High,No
38845076,US-20130196929-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long categorized anticancer-agent list in a SPARC-based chemotherapeutic sensitivity patent; unrelated core invention.,High,No
47595052,US-20130302275-A1,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine (and liposomal form) appear only in an extremely long generic chemotherapy-drug list in a PH20 polypeptide variant/formulation patent; unrelated core invention.,High,No
39638671,IL-203091-A,Cytarabine,Incidental Mention,No,No,No,No,No,No,No,No,No,,Cytarabine appears only in a long generic chemotherapy list for pyridazinone derivative compounds; unrelated core invention.,High,No
